q =     16      v =     40      o =     20      l =     2       time =  33.270
q =     16      v =     40      o =     20      l =     4       time =  10.360
q =     16      v =     40      o =     20      l =     5       time =  9.840
q =     16      v =     40      o =     20      l =     10      time =  0.000
q =     16      v =     40      o =     20      l =     20      time =  0.000
q =     16      v =     42      o =     21      l =     1       time =  86.840
q =     16      v =     42      o =     21      l =     3       time =  46.220
q =     16      v =     42      o =     21      l =     7       time =  0.230
q =     16      v =     42      o =     21      l =     21      time =  0.000
q =     2       v =     48      o =     24      l =     1       time =  457.500
q =     2       v =     48      o =     24      l =     2       time =  131.210
q =     2       v =     48      o =     24      l =     3       time =  145.880
q =     2       v =     48      o =     24      l =     4       time =  140.780
q =     2       v =     48      o =     24      l =     6       time =  5.480
q =     2       v =     48      o =     24      l =     8       time =  0.230
q =     2       v =     48      o =     24      l =     12      time =  0.010
q =     2       v =     48      o =     24      l =     24      time =  0.000
q =     251     v =     8       o =     4       l =     1       time =  7364.700
q =     251     v =     8       o =     4       l =     2       time =  12933.790
q =     251     v =     8       o =     4       l =     4       time =  15053.370
q =     256     v =     8       o =     4       l =     2       time =  0.030
q =     256     v =     8       o =     4       l =     4       time =  0.000
q =     256     v =     16      o =     8       l =     2       time =  0.010
q =     256     v =     16      o =     8       l =     4       time =  0.000
q =     256     v =     16      o =     8       l =     8       time =  0.000
q =     256     v =     24      o =     12      l =     2       time =  0.160
q =     256     v =     24      o =     12      l =     3       time =  0.070
q =     256     v =     24      o =     12      l =     4       time =  0.030
q =     256     v =     24      o =     12      l =     6       time =  0.000
q =     256     v =     24      o =     12      l =     12      time =  0.000
q =     256     v =     30      o =     15      l =     3       time =  0.900
q =     256     v =     30      o =     15      l =     5       time =  0.050
q =     256     v =     30      o =     15      l =     15      time =  0.000
q =     256     v =     36      o =     18      l =     2       time =  7.940
q =     256     v =     36      o =     18      l =     3       time =  4.840
q =     256     v =     36      o =     18      l =     6       time =  0.140
q =     256     v =     36      o =     18      l =     9       time =  0.000
q =     256     v =     36      o =     18      l =     18      time =  0.000
q =     256     v =     40      o =     20      l =     2       time =  23.010
q =     256     v =     40      o =     20      l =     4       time =  6.840
q =     256     v =     40      o =     20      l =     5       time =  7.130
q =     256     v =     40      o =     20      l =     10      time =  0.000
q =     256     v =     40      o =     20      l =     20      time =  0.000
q =     256     v =     48      o =     24      l =     2       time =  154.510
q =     256     v =     48      o =     24      l =     3       time =  150.180
q =     256     v =     48      o =     24      l =     4       time =  51.700
q =     256     v =     48      o =     24      l =     6       time =  32.640
q =     256     v =     48      o =     24      l =     8       time =  1.240
q =     256     v =     48      o =     24      l =     12      time =  0.000
q =     256     v =     48      o =     24      l =     24      time =  0.010
q =     256     v =     50      o =     25      l =     5       time =  50.040
q =     256     v =     50      o =     25      l =     25      time =  0.000
q =     256     v =     54      o =     27      l =     3       time =  673.410
q =     256     v =     54      o =     27      l =     9       time =  2.670
q =     256     v =     54      o =     27      l =     27      time =  0.000
q =     256     v =     70      o =     35      l =     5       time =  4534.960
q =     256     v =     70      o =     35      l =     7       time =  710.480
q =     256     v =     70      o =     35      l =     35      time =  0.010
